source_system,source_order_id,customer_mobile,customer_email,customer_name,order_date,amount_inr,items_count,category,store_id
ecommerce,ECO-0004407,7359085501,manishjoshi1009@outlook.com,Manish Joshi,2026-05-05 08:00:00,260.75,1,Sandwich,online
ecommerce,ECO-0004408,7167929134,karthik.agarwal1153@rediffmail.com,Karthik Agarwal,2026-04-18 00:00:00,231.47,1,Cappuccino,online
loyalty,LOY-0004409,7724482641,rekharoy1479@gmail.com,Rekha Roy,2025-11-06 23:00:00,635.27,2,Cappuccino,online
ecommerce,ECO-0004410,8834660970,rahulbhat1062@gmail.com,Rahul Bhat,2025-09-24 06:00:00,571.69,1,Coffee Beans 250g,online
ecommerce,ECO-0004411,9501920351,rekhachoudhary497@hotmail.com,Rekha Choudhary,2026-03-30 03:00:00,496.7,2,Cold Brew,online
pos,POS-0004412,9387232434,pratiksha.chatterjee18@gmail.com,Pratiksha Chatterjee,2026-02-05 04:00:00,237.96,1,Pastry,BLR-01
loyalty,LOY-0004413,7839174278,vinay_agarwal288@yahoo.com,Vinay Agarwal,2026-06-05 23:00:00,4077.01,1,Bulk Order,online
ecommerce,ECO-0004414,9025694661,anjali_gupta857@hotmail.com,Anjali Gupta,2025-10-30 23:00:00,1697.09,1,Bulk Order,online
pos,POS-0004415,9538403848,mohan_trivedi1487@outlook.com,Mohan Trivedi,2026-04-29 07:00:00,181.33,1,Espresso,CHE-01
loyalty,LOY-0004416,7929144747,prakash_sheikh1183@rediffmail.com,Prakash Sheikh,2026-02-27 02:00:00,187.24,1,Sandwich,online
ecommerce,ECO-0004417,9608268851,amit_khan480@gmail.com,Amit Khan,2026-01-02 05:00:00,2443.95,2,Merchandise,online
ecommerce,ECO-0004418,8156663284,mahesh.reddy1242@rediffmail.com,Mahesh Reddy,2026-02-08 06:00:00,350.83,1,Cold Brew,online
loyalty,LOY-0004419,9917266740,sapnasen1349@gmail.com,Sapna Sen,2026-05-25 16:00:00,239.15,1,Cold Brew,online
loyalty,LOY-0004420,9535223791,deepakgupta1210@hotmail.com,Deepak Gupta,2025-11-21 04:00:00,3096.07,1,Bulk Order,online
loyalty,LOY-0004421,9736973774,tara_desai906@hotmail.com,Tara Desai,2026-04-11 15:00:00,96.02,1,Pastry,online
ecommerce,ECO-0004422,7083165884,rakesh.mehta1429@gmail.com,Rakesh Mehta,2026-05-04 21:00:00,3595.21,2,Bulk Order,online
ecommerce,ECO-0004423,9403710728,amitahmed490@rediffmail.com,Amit Ahmed,2026-05-09 00:00:00,956.06,3,Cold Brew,online
loyalty,LOY-0004424,7961713086,rohan_gupta211@yahoo.com,Rohan Gupta,2026-02-04 14:00:00,290.03,1,Espresso,online
loyalty,LOY-0004425,7568781440,neha_kumar311@hotmail.com,Neha Kumar,2026-03-21 15:00:00,1313.23,1,Merchandise,online
ecommerce,ECO-0004426,7646075655,harishbansal898@outlook.com,Harish Bansal,2026-05-25 09:00:00,198.98,1,Pastry,online
loyalty,LOY-0004427,7757008310,ayeshahussain793@rediffmail.com,Ayesha Hussain,2026-04-07 16:00:00,583.17,2,Cold Brew,online
ecommerce,ECO-0004428,7797213883,maheshrao696@gmail.com,Mahesh Rao,2026-05-19 06:00:00,193.78,1,Espresso,online
pos,POS-0004429,7580701874,deepak_mukherjee987@rediffmail.com,Deepak Mukherjee,2026-01-23 02:00:00,319.81,1,Sandwich,BLR-02
loyalty,LOY-0004430,7910685152,sanjayjoshi1074@hotmail.com,Sanjay Joshi,2026-04-05 05:00:00,507.41,2,Sandwich,online
pos,POS-0004431,9031432498,manish.gupta1442@gmail.com,Manish Gupta,2026-03-22 09:00:00,287.55,1,Sandwich,DEL-02
ecommerce,ECO-0004432,8355231917,sneha.iyer533@yahoo.com,Sneha Iyer,2026-05-16 00:00:00,312.87,2,Pastry,online
pos,POS-0004433,7923006534,nitin.chatterjee954@outlook.com,Nitin Chatterjee,2026-05-30 17:00:00,982.51,2,Coffee Beans 250g,HYD-01
loyalty,LOY-0004434,7888951788,sanjay.chatterjee885@outlook.com,Sanjay Chatterjee,2026-04-24 16:00:00,633.31,2,Sandwich,online
ecommerce,ECO-0004435,9945462350,ananyaali227@gmail.com,Ananya Ali,2026-05-28 16:00:00,412.22,2,Sandwich,online
pos,POS-0004436,8932133524,ritu_pandey256@rediffmail.com,Ritu Pandey,2026-05-26 23:00:00,1717.95,1,Bulk Order,MUM-02
ecommerce,ECO-0004437,8540109116,sonia.sheikh140@hotmail.com,Sonia Sheikh,2026-03-10 11:00:00,647.15,1,Merchandise,online
pos,POS-0004438,7904456285,sureshmenon251@rediffmail.com,Suresh Menon,2026-06-06 19:00:00,414.33,2,Espresso,MUM-02
pos,POS-0004439,9676386614,nisha.patel441@outlook.com,Nisha Patel,2026-04-21 13:00:00,256.77,1,Espresso,DEL-02
pos,POS-0004440,8556568648,nikhil_patel72@outlook.com,Nikhil Patel,2026-03-16 22:00:00,680.7,3,Pastry,HYD-01
ecommerce,ECO-0004441,7915055383,omar.ali282@rediffmail.com,Omar Ali,2025-08-12 12:00:00,176.62,2,Pastry,online
pos,POS-0004442,7607234602,omar_rao463@gmail.com,Omar Rao,2025-06-22 23:00:00,2446.06,1,Bulk Order,PUN-01
loyalty,LOY-0004443,9431400338,kavya_singh1223@outlook.com,Kavya Singh,2026-01-29 05:00:00,371.51,1,Cold Brew,online
pos,POS-0004444,9624415586,tanyadas142@outlook.com,Tanya Das,2026-04-12 14:00:00,333.55,1,Cappuccino,MUM-01
ecommerce,ECO-0004445,9273713924,omar_khan1249@yahoo.com,Omar Khan,2026-03-29 02:00:00,667.54,1,Coffee Beans 250g,online
ecommerce,ECO-0004446,8441870457,pranav.gupta262@hotmail.com,Pranav Gupta,2026-03-14 17:00:00,186.97,1,Sandwich,online
ecommerce,ECO-0004447,9543332049,rohankrishnan1101@hotmail.com,Rohan Krishnan,2025-12-08 16:00:00,4006.44,1,Bulk Order,online
pos,POS-0004448,9360361388,faisalali392@rediffmail.com,Faisal Ali,2025-11-13 10:00:00,247.14,1,Cappuccino,BLR-02
ecommerce,ECO-0004449,7197104007,ritu_pillai1124@yahoo.com,Ritu Pillai,2026-05-21 06:00:00,1091.3,2,Merchandise,online
loyalty,LOY-0004450,7648591903,sapna.mukherjee1086@rediffmail.com,Sapna Mukherjee,2026-03-12 01:00:00,856.0,3,Espresso,online
loyalty,LOY-0004451,8902139940,aditya.krishnan223@gmail.com,Aditya Krishnan,2026-05-22 15:00:00,278.71,1,Sandwich,online
ecommerce,ECO-0004452,7903915446,anjali.reddy1445@outlook.com,Anjali Reddy,2025-11-19 19:00:00,536.4,2,Sandwich,online
pos,POS-0004453,9911849881,arjun_pandey33@rediffmail.com,Arjun Pandey,2026-05-15 05:00:00,355.75,2,Pastry,BLR-03
loyalty,LOY-0004454,7619741372,riya.sen1364@hotmail.com,Riya Sen,2026-01-23 13:00:00,602.98,3,Espresso,online
loyalty,LOY-0004455,9014149621,rashmi_banerjee1070@outlook.com,Rashmi Banerjee,2026-05-08 13:00:00,109.81,1,Pastry,online
pos,POS-0004456,7992007941,asha_patel820@outlook.com,Asha Patel,2026-05-29 21:00:00,308.3,1,Cappuccino,BLR-03
ecommerce,ECO-0004457,7421923342,anil.mehta225@gmail.com,Anil Mehta,2026-03-01 12:00:00,746.73,1,Merchandise,online
ecommerce,ECO-0004458,9691197867,nitin.menon1470@yahoo.com,Nitin Menon,2026-06-06 01:00:00,2298.1,1,Bulk Order,online
loyalty,LOY-0004459,7703160403,anil_khan417@gmail.com,Anil Khan,2026-05-30 08:00:00,1675.98,2,Merchandise,online
pos,POS-0004460,7606290004,kiranbansal944@yahoo.com,Kiran Bansal,2025-12-22 17:00:00,885.4,3,Espresso,MUM-02
ecommerce,ECO-0004461,7498579120,swatiyadav998@gmail.com,Swati Yadav,2026-05-05 04:00:00,2038.77,1,Bulk Order,online
ecommerce,ECO-0004462,7701060750,nishaqureshi230@gmail.com,Nisha Qureshi,2026-05-07 09:00:00,301.27,1,Cappuccino,online
loyalty,LOY-0004463,9845045454,kiran_desai293@outlook.com,Kiran Desai,2026-03-07 11:00:00,1960.99,1,Bulk Order,online
ecommerce,ECO-0004464,9903023641,bhavanaroy1057@gmail.com,Bhavana Roy,2026-01-15 09:00:00,635.42,1,Coffee Beans 250g,online
pos,POS-0004465,9257536682,tara_kumar892@yahoo.com,Tara Kumar,2026-03-12 12:00:00,140.24,1,Pastry,BLR-02
ecommerce,ECO-0004466,8412836864,geetaahmed277@hotmail.com,Geeta Ahmed,2026-05-02 00:00:00,6309.85,2,Bulk Order,online
pos,POS-0004467,8581365588,mohan.bose854@outlook.com,Mohan Bose,2026-05-07 21:00:00,9129.84,2,Bulk Order,BLR-03
pos,POS-0004468,7265332548,sandeep_sen676@outlook.com,Sandeep Sen,2026-04-27 05:00:00,397.7,2,Sandwich,BLR-02
pos,POS-0004469,9342019457,sanjaysen527@gmail.com,Sanjay Sen,2025-12-11 04:00:00,180.85,1,Espresso,BLR-02
loyalty,LOY-0004470,8528029945,aarti.pandey430@rediffmail.com,Aarti Pandey,2026-04-19 16:00:00,1598.18,2,Merchandise,online
pos,POS-0004471,8389978588,abhishek_pillai286@gmail.com,Abhishek Pillai,2025-11-05 05:00:00,704.54,1,Coffee Beans 250g,PUN-01
ecommerce,ECO-0004472,8320034991,kavya_naidu739@gmail.com,Kavya Naidu,2026-04-15 23:00:00,728.07,2,Cold Brew,online
pos,POS-0004473,9187738633,aarti_malhotra1460@gmail.com,Aarti Malhotra,2026-03-23 04:00:00,5604.15,2,Bulk Order,HYD-01
loyalty,LOY-0004474,8000416604,aartisen1387@gmail.com,Aarti Sen,2026-04-25 02:00:00,758.74,1,Coffee Beans 250g,online
ecommerce,ECO-0004475,7103919667,tarunmukherjee667@hotmail.com,Tarun Mukherjee,2026-06-04 04:00:00,1802.11,3,Coffee Beans 250g,online
pos,POS-0004476,7265332548,sandeep_sen676@outlook.com,Sandeep Sen,2025-11-30 17:00:00,2841.74,1,Bulk Order,CHE-01
ecommerce,ECO-0004477,9080868876,aliyamukherjee1211@yahoo.com,Aliya Mukherjee,2026-04-02 14:00:00,465.61,2,Espresso,online
loyalty,LOY-0004478,9753533549,geetapandey1222@rediffmail.com,Geeta Pandey,2026-05-14 20:00:00,363.48,1,Cold Brew,online
ecommerce,ECO-0004479,9024418805,rohit.pandey968@rediffmail.com,Rohit Pandey,2026-04-04 14:00:00,212.52,1,Cold Brew,online
pos,POS-0004480,9553898825,akash.choudhary208@rediffmail.com,Akash Choudhary,2026-02-02 00:00:00,226.88,1,Espresso,BLR-02
ecommerce,ECO-0004481,7575982448,aishwarya_hussain915@yahoo.com,Aishwarya Hussain,2026-05-26 09:00:00,547.29,3,Espresso,online
loyalty,LOY-0004482,7553750168,sapna_shah1266@yahoo.com,Sapna Shah,2026-01-22 01:00:00,1128.25,2,Coffee Beans 250g,online
pos,POS-0004483,9338387486,bhavana_agarwal873@hotmail.com,Bhavana Agarwal,2026-04-24 17:00:00,292.18,1,Sandwich,BLR-03
pos,POS-0004484,7923006534,nitin.chatterjee954@outlook.com,Nitin Chatterjee,2026-05-09 17:00:00,456.82,2,Pastry,MUM-02
loyalty,LOY-0004485,7117432458,pranav.pandey291@outlook.com,Pranav Pandey,2026-05-08 22:00:00,643.37,2,Cold Brew,online
loyalty,LOY-0004486,9490516926,rajesh.qureshi1252@rediffmail.com,Rajesh Qureshi,2026-03-26 13:00:00,684.98,2,Cappuccino,online
loyalty,LOY-0004487,9468599370,sushma_nair1010@yahoo.com,Sushma Nair,2026-03-22 20:00:00,122.42,1,Pastry,online
loyalty,LOY-0004488,9493978512,deepaktrivedi1115@hotmail.com,Deepak Trivedi,2026-06-04 20:00:00,1206.26,4,Espresso,online
loyalty,LOY-0004489,7071096534,pallavibanerjee773@outlook.com,Pallavi Banerjee,2026-04-28 06:00:00,266.79,1,Cold Brew,online
pos,POS-0004490,7387018392,tara.patel956@rediffmail.com,Tara Patel,2025-05-03 12:00:00,162.0,1,Pastry,DEL-02
loyalty,LOY-0004491,7337102013,abhishekdesai44@gmail.com,Abhishek Desai,2026-04-09 16:00:00,338.42,2,Pastry,online
ecommerce,ECO-0004492,9183661482,deepak.sheikh149@hotmail.com,Deepak Sheikh,2026-05-19 11:00:00,242.93,1,Sandwich,online
loyalty,LOY-0004493,8882434067,ritu_sen355@yahoo.com,Ritu Sen,2025-10-16 01:00:00,2661.19,1,Bulk Order,online
loyalty,LOY-0004494,9839940094,tarun.banerjee62@rediffmail.com,Tarun Banerjee,2026-04-05 04:00:00,2328.83,3,Merchandise,online
ecommerce,ECO-0004495,9763507097,gaurav.khan1356@yahoo.com,Gaurav Khan,2026-05-22 07:00:00,1092.77,1,Merchandise,online
pos,POS-0004496,8990508542,abhishek_khanna324@rediffmail.com,Abhishek Khanna,2026-03-24 22:00:00,237.91,1,Cappuccino,DEL-01
pos,POS-0004497,9914062364,mohan_mishra1020@gmail.com,Mohan Mishra,2026-02-16 01:00:00,179.86,1,Pastry,HYD-01
pos,POS-0004498,9155986288,varun.rao1027@rediffmail.com,Varun Rao,2026-05-22 12:00:00,1772.5,1,Bulk Order,BLR-03
ecommerce,ECO-0004499,9713447228,geeta_mehta632@hotmail.com,Geeta Mehta,2026-04-19 21:00:00,238.15,1,Espresso,online
ecommerce,ECO-0004500,9883714144,komalahmed1423@yahoo.com,Komal Ahmed,2026-05-09 09:00:00,708.57,2,Cappuccino,online
pos,POS-0004501,8691384897,poojajoshi114@hotmail.com,Pooja Joshi,2026-05-03 04:00:00,3948.12,1,Bulk Order,MUM-02
loyalty,LOY-0004502,9040481479,arjunkhan241@gmail.com,Arjun Khan,2026-06-02 21:00:00,3211.22,1,Bulk Order,online
ecommerce,ECO-0004503,8937226150,naveen_kumar1061@hotmail.com,Naveen Kumar,2026-03-29 17:00:00,101.59,1,Pastry,online
ecommerce,ECO-0004504,7197104007,ritu_pillai1124@yahoo.com,Ritu Pillai,2025-10-15 16:00:00,1376.88,3,Coffee Beans 250g,online
loyalty,LOY-0004505,9455601360,anil.ali1496@outlook.com,Anil Ali,2026-05-18 16:00:00,1139.54,4,Espresso,online
loyalty,LOY-0004506,7197922268,pallavi.bose745@yahoo.com,Pallavi Bose,2026-05-07 07:00:00,211.04,1,Sandwich,online
loyalty,LOY-0004507,8256647853,smita.tiwari128@gmail.com,Smita Tiwari,2026-05-29 08:00:00,7100.73,2,Bulk Order,online
ecommerce,ECO-0004508,7120254607,suresh_patel314@yahoo.com,Suresh Patel,2025-11-30 18:00:00,1220.78,1,Merchandise,online
pos,POS-0004509,9539382276,vinaykumar1146@gmail.com,Vinay Kumar,2025-12-18 14:00:00,628.82,1,Coffee Beans 250g,DEL-01
ecommerce,ECO-0004510,9139968776,akash_bhat549@gmail.com,Akash Bhat,2025-10-12 06:00:00,265.17,1,Espresso,online
ecommerce,ECO-0004511,9002769895,sonia_saxena544@hotmail.com,Sonia Saxena,2025-10-23 17:00:00,2782.3,2,Merchandise,online
pos,POS-0004512,8515399078,aishwarya.bansal909@hotmail.com,Aishwarya Bansal,2026-01-02 22:00:00,226.55,1,Pastry,BLR-03
pos,POS-0004513,7232040382,shreyamenon779@outlook.com,Shreya Menon,2026-01-05 16:00:00,275.83,1,Cappuccino,MUM-02
ecommerce,ECO-0004514,7078525441,smita.sheikh955@yahoo.com,Smita Sheikh,2026-05-29 09:00:00,229.11,1,Espresso,online
loyalty,LOY-0004515,8987629003,faisal_subramanian1343@yahoo.com,Faisal Subramanian,2026-04-17 10:00:00,1350.75,1,Merchandise,online
loyalty,LOY-0004516,7636151877,yashgupta42@rediffmail.com,Yash Gupta,2026-05-03 17:00:00,4784.59,1,Bulk Order,online
ecommerce,ECO-0004517,8184990185,rekhachatterjee1013@gmail.com,Rekha Chatterjee,2025-11-11 21:00:00,615.59,1,Coffee Beans 250g,online
pos,POS-0004518,8021925823,naveen_sen542@hotmail.com,Naveen Sen,2026-04-26 19:00:00,517.2,2,Espresso,PUN-01
loyalty,LOY-0004519,8444342745,snehasen470@yahoo.com,Sneha Sen,2026-05-04 01:00:00,203.6,1,Pastry,online
pos,POS-0004520,7740775601,nitin_reddy1158@rediffmail.com,Nitin Reddy,2026-05-13 01:00:00,1473.71,2,Merchandise,CHE-01
pos,POS-0004521,9239537828,tara_roy801@outlook.com,Tara Roy,2025-11-29 01:00:00,502.56,2,Cold Brew,HYD-01
ecommerce,ECO-0004522,7579224468,madhuri_sen1287@rediffmail.com,Madhuri Sen,2026-05-12 22:00:00,487.29,1,Coffee Beans 250g,online
loyalty,LOY-0004523,7838246955,yashkumar1455@yahoo.com,Yash Kumar,2025-12-13 08:00:00,291.7,1,Cappuccino,online
pos,POS-0004524,9943967488,saurabh.chatterjee493@rediffmail.com,Saurabh Chatterjee,2026-05-28 22:00:00,303.4,2,Pastry,BLR-03
pos,POS-0004525,7087623186,meera_ahmed73@hotmail.com,Meera Ahmed,2026-01-07 17:00:00,807.19,3,Cold Brew,DEL-01
loyalty,LOY-0004526,9510876146,aishwaryaali1097@hotmail.com,Aishwarya Ali,2026-04-23 20:00:00,198.38,1,Pastry,online
loyalty,LOY-0004527,7498579120,swatiyadav998@gmail.com,Swati Yadav,2025-12-18 05:00:00,191.24,1,Sandwich,online
ecommerce,ECO-0004528,9314438764,vikrammehta1432@gmail.com,Vikram Mehta,2026-05-18 10:00:00,423.69,2,Pastry,online
loyalty,LOY-0004529,9423727836,megha.mukherjee947@gmail.com,Megha Mukherjee,2026-03-26 16:00:00,301.02,1,Espresso,online
ecommerce,ECO-0004530,7909162767,aarti_menon560@rediffmail.com,Aarti Menon,2026-03-28 14:00:00,1286.86,3,Merchandise,online
pos,POS-0004531,8877201711,meerapatel943@gmail.com,Meera Patel,2026-06-08 11:00:00,262.82,1,Cold Brew,HYD-01
ecommerce,ECO-0004532,9484312946,rekha.mehta1292@gmail.com,Rekha Mehta,2026-05-26 12:00:00,1017.66,2,Coffee Beans 250g,online
pos,POS-0004533,9988002382,amit.bose637@hotmail.com,Amit Bose,2026-05-21 19:00:00,339.98,1,Sandwich,BLR-03
loyalty,LOY-0004534,7814223295,divyatiwari411@gmail.com,Divya Tiwari,2026-05-08 22:00:00,226.56,1,Espresso,online
pos,POS-0004535,9179295045,komal_nair1239@rediffmail.com,Komal Nair,2026-03-22 08:00:00,1500.72,2,Coffee Beans 250g,MUM-01
loyalty,LOY-0004536,7319811623,karthik.sen546@yahoo.com,Karthik Sen,2026-05-06 06:00:00,212.64,1,Cappuccino,online
loyalty,LOY-0004537,8755069339,gaurav.agarwal316@yahoo.com,Gaurav Agarwal,2026-05-19 02:00:00,3228.27,1,Bulk Order,online
pos,POS-0004538,9676386614,nisha.patel441@outlook.com,Nisha Patel,2026-05-01 21:00:00,991.84,4,Cold Brew,DEL-02
ecommerce,ECO-0004539,9700164461,amitbhat22@rediffmail.com,Amit Bhat,2026-04-25 22:00:00,818.13,2,Sandwich,online
pos,POS-0004540,9572744280,pratiksha.naidu1156@gmail.com,Pratiksha Naidu,2026-05-19 20:00:00,1350.92,1,Merchandise,MUM-02
pos,POS-0004541,8009599949,ananya.desai805@yahoo.com,Ananya Desai,2026-05-15 11:00:00,226.65,2,Pastry,DEL-01
loyalty,LOY-0004542,7117322828,meeranair498@outlook.com,Meera Nair,2026-05-21 17:00:00,406.73,1,Merchandise,online
ecommerce,ECO-0004543,7103053483,rekhamehta1120@rediffmail.com,Rekha Mehta,2026-05-01 19:00:00,272.27,1,Cold Brew,online
ecommerce,ECO-0004544,9995261186,ritushah354@hotmail.com,Ritu Shah,2026-02-28 11:00:00,2241.55,2,Merchandise,online
ecommerce,ECO-0004545,8958513815,rekha_pillai804@hotmail.com,Rekha Pillai,2026-02-24 17:00:00,212.69,1,Cold Brew,online
pos,POS-0004546,8026284844,nitinbose1281@outlook.com,Nitin Bose,2026-05-23 11:00:00,227.1,1,Cold Brew,DEL-01
loyalty,LOY-0004547,9917266740,sapnasen1349@gmail.com,Sapna Sen,2026-06-05 22:00:00,505.75,2,Cappuccino,online
pos,POS-0004548,9911849881,arjun_pandey33@rediffmail.com,Arjun Pandey,2025-11-21 03:00:00,332.75,1,Sandwich,PUN-01
pos,POS-0004549,7693009121,ananya.iyer1419@gmail.com,Ananya Iyer,2026-02-01 18:00:00,293.13,1,Sandwich,BLR-02
pos,POS-0004550,8564944890,priya.khanna742@yahoo.com,Priya Khanna,2025-08-12 15:00:00,280.95,1,Cappuccino,PUN-01
loyalty,LOY-0004551,9116043115,ananya.menon19@rediffmail.com,Ananya Menon,2025-12-23 19:00:00,232.27,2,Pastry,online
loyalty,LOY-0004552,9493978512,deepaktrivedi1115@hotmail.com,Deepak Trivedi,2026-04-26 21:00:00,345.64,2,Pastry,online
loyalty,LOY-0004553,8502968891,shreyaiyer697@gmail.com,Shreya Iyer,2026-05-14 20:00:00,483.07,2,Cold Brew,online
pos,POS-0004554,8260405350,vikram_mehta420@rediffmail.com,Vikram Mehta,2026-05-12 01:00:00,1181.53,2,Merchandise,BLR-02
ecommerce,ECO-0004555,8780894229,vikram_gupta1182@rediffmail.com,Vikram Gupta,2026-05-08 23:00:00,511.69,1,Merchandise,online
pos,POS-0004556,9750241959,tarunsheikh1374@rediffmail.com,Tarun Sheikh,2026-05-08 23:00:00,2181.68,2,Merchandise,MUM-02
loyalty,LOY-0004557,8023255223,vikram.pillai1412@yahoo.com,Vikram Pillai,2026-04-25 09:00:00,517.65,1,Coffee Beans 250g,online
ecommerce,ECO-0004558,7823049047,ayesha.shah1345@hotmail.com,Ayesha Shah,2026-05-31 02:00:00,1055.77,4,Cappuccino,online
loyalty,LOY-0004559,9885699825,omar_krishnan1485@gmail.com,Omar Krishnan,2026-04-04 11:00:00,598.12,2,Sandwich,online
ecommerce,ECO-0004560,7619614148,smitabansal1186@hotmail.com,Smita Bansal,2026-01-13 20:00:00,2287.88,3,Coffee Beans 250g,online
pos,POS-0004561,9722001473,ananya.choudhary1050@outlook.com,Ananya Choudhary,2026-05-20 07:00:00,777.65,3,Sandwich,MUM-02
loyalty,LOY-0004562,7392013379,manish_malhotra481@hotmail.com,Manish Malhotra,2026-05-16 14:00:00,933.08,3,Sandwich,online
pos,POS-0004563,9424076143,rohit_mishra610@gmail.com,Rohit Mishra,2026-05-09 03:00:00,641.74,2,Sandwich,BLR-02
ecommerce,ECO-0004564,7483801907,priya_bose540@outlook.com,Priya Bose,2026-04-29 20:00:00,395.24,3,Pastry,online
ecommerce,ECO-0004565,8129975481,rohan_kumar531@rediffmail.com,Rohan Kumar,2025-02-11 05:00:00,220.54,1,Cappuccino,online
pos,POS-0004566,7093658085,riya.sharma598@outlook.com,Riya Sharma,2026-05-01 11:00:00,271.08,1,Sandwich,BLR-01
ecommerce,ECO-0004567,8756831723,rajesh.nair758@hotmail.com,Rajesh Nair,2026-03-16 14:00:00,10677.95,3,Bulk Order,online
loyalty,LOY-0004568,7701060750,nishaqureshi230@gmail.com,Nisha Qureshi,2026-05-12 15:00:00,351.89,1,Sandwich,online
loyalty,LOY-0004569,7684966861,yash.joshi671@outlook.com,Yash Joshi,2026-05-19 13:00:00,2571.18,2,Merchandise,online
loyalty,LOY-0004570,9283368026,sandeeptiwari444@yahoo.com,Sandeep Tiwari,2026-05-22 20:00:00,307.48,1,Cold Brew,online
loyalty,LOY-0004571,9455601360,anil.ali1496@outlook.com,Anil Ali,2026-05-01 09:00:00,299.25,2,Pastry,online
loyalty,LOY-0004572,8001924015,adityamehta1274@yahoo.com,Aditya Mehta,2026-05-01 23:00:00,586.85,1,Coffee Beans 250g,online
ecommerce,ECO-0004573,8169613651,bhavanaqureshi530@outlook.com,Bhavana Qureshi,2026-03-15 08:00:00,630.73,3,Espresso,online
pos,POS-0004574,7659389535,rohan_subramanian1272@rediffmail.com,Rohan Subramanian,2026-05-05 17:00:00,181.13,1,Pastry,DEL-01
ecommerce,ECO-0004575,7970878481,sanjaykhanna1491@outlook.com,Sanjay Khanna,2026-05-15 22:00:00,260.8,1,Cappuccino,online
pos,POS-0004576,8009599949,ananya.desai805@yahoo.com,Ananya Desai,2026-03-10 09:00:00,4621.99,1,Bulk Order,DEL-01
pos,POS-0004577,7606290004,kiranbansal944@yahoo.com,Kiran Bansal,2026-05-01 05:00:00,1193.28,1,Merchandise,HYD-01
pos,POS-0004578,9915637508,kiran_banerjee941@outlook.com,Kiran Banerjee,2025-10-20 02:00:00,375.86,1,Merchandise,DEL-01
loyalty,LOY-0004579,9181773352,rakesh.verma1279@rediffmail.com,Rakesh Verma,2026-05-29 02:00:00,248.11,1,Espresso,online
ecommerce,ECO-0004580,7716654456,abhishekpillai108@gmail.com,Abhishek Pillai,2026-05-02 01:00:00,645.62,2,Cappuccino,online
pos,POS-0004581,8945901049,yash.chatterjee617@yahoo.com,Yash Chatterjee,2026-02-26 06:00:00,359.53,1,Sandwich,MUM-02
ecommerce,ECO-0004582,7992968034,vikram_patel1468@gmail.com,Vikram Patel,2025-12-02 23:00:00,462.82,1,Coffee Beans 250g,online
loyalty,LOY-0004583,7952388127,pranav_pandey1405@outlook.com,Pranav Pandey,2026-03-16 23:00:00,566.13,2,Espresso,online
ecommerce,ECO-0004584,7515067403,mahesh.ahmed680@rediffmail.com,Mahesh Ahmed,2026-04-07 03:00:00,258.74,1,Cold Brew,online
ecommerce,ECO-0004585,8255682380,rakesh_patel1400@rediffmail.com,Rakesh Patel,2026-02-19 13:00:00,210.29,1,Espresso,online
ecommerce,ECO-0004586,7345514384,deepak_malhotra424@hotmail.com,Deepak Malhotra,2026-04-17 07:00:00,7131.34,2,Bulk Order,online
pos,POS-0004587,8156663284,mahesh.reddy1242@rediffmail.com,Mahesh Reddy,2026-01-18 20:00:00,373.85,1,Cold Brew,MUM-01
loyalty,LOY-0004588,8967661390,anil.agarwal66@hotmail.com,Anil Agarwal,2026-04-06 11:00:00,2758.75,2,Merchandise,online
loyalty,LOY-0004589,8515399078,aishwarya.bansal909@hotmail.com,Aishwarya Bansal,2026-03-30 02:00:00,11479.06,3,Bulk Order,online
pos,POS-0004590,7582866551,amit.singh14@gmail.com,Amit Singh,2026-05-12 04:00:00,1418.86,2,Merchandise,DEL-01
pos,POS-0004591,9206174908,shreya.qureshi977@outlook.com,Shreya Qureshi,2025-11-07 19:00:00,600.3,1,Coffee Beans 250g,DEL-01
pos,POS-0004592,7537684814,pallavi.mukherjee1073@outlook.com,Pallavi Mukherjee,2026-04-18 08:00:00,459.75,1,Coffee Beans 250g,HYD-01
